V3RD,V4RD,V5RD,V3SRD,V4SRD,LSIRD,TanakaRD,V3IS,V4IS,V5IS,V3SIS,V4SIS,LSIIS,TanakaIS,Prop,Prop_class
-22.526,-18.6818,-4.98397,-24.4201,-20.7323,0.122567,0.868281,-23.5705,-21.7065,-4.95555,-24.9622,-24.3148,0.0582756,0.644068,0.417864501,0
-26.3291,-20.6786,-6.16608,-23.3905,-18.8778,0.0675877,0.582434,-22.9609,-18.1383,-7.34179,-25.852,-20.0087,0.20686,1.07668,1.76022112,1
-21.9984,-15.6463,-5.60907,-20.2521,-18.6822,0.151513,1.02011,-24.5599,-22.528,-5.22305,-25.8521,-23.0597,0.28752,1.25955,0.632093906,0
-20.7939,-18.3389,-7.75118,-26.4199,-23.8703,0.08851,0.750231,-22.6652,-16.8024,-6.33146,-29.8156,-23.8596,0.284858,1.24918,0.632356226,0
-22.2113,-20.9424,-6.72721,-25.7449,-23.0552,0.0831205,0.791138,-25.206,-23.0425,-7.83168,-27.2225,-26.8119,0.177202,0.976584,0.463445693,0
-18.8313,-18.5939,-7.7584,-22.7411,-21.5181,0.166366,1.01206,-23.1351,-22.9412,-5.91729,-26.4264,-23.4928,0.243638,1.16814,0.628030956,0
-23.8256,-23.7316,-5.41216,-23.4692,-21.6521,0.144938,0.910709,-25.0497,-23.9437,-4.12053,-25.8084,-19.0604,0.177002,0.99136,0.56998384,0
-20.8544,-16.6225,-6.49693,-13.839,-13.3918,0.0350505,0.587817,-25.9325,-23.368,-6.03663,-23.9988,-15.9043,0.0901114,0.735939,0.378920287,0
-22.6798,-17.0767,-6.15431,-29.5404,-5.88931,0.0438095,0.590388,-23.8931,-23.8611,-5.98294,-26.677,-20.9103,0.29407,1.28283,0.647607207,0
-20.9072,-20.7556,-5.61303,-25.0494,-21.6598,0.153315,0.960421,-23.4698,-22.2316,-5.78123,-24.9322,-22.3626,0.310498,1.29026,0.202749074,0
-20.638,-19.9118,-6.1899,-28.9578,-19.7384,0.119463,0.905492,-23.006,-20.0202,-6.57241,-27.0118,-21.6482,0.27487,1.2258,0.450897187,0
-18.3735,-17.549,-6.52998,-22.0936,-21.3567,0.123088,0.898336,-20.2503,-19.9529,-6.28476,-23.9549,-23.7014,0.205832,1.06864,0.211556166,0
-11.6348,-10.3911,-7.01363,-18.619,-16.2508,0.0540143,0.65944,-20.8697,-17.3532,-9.78825,-22.5946,-21.0974,0.111607,0.873801,2.08285451,1
-19.9218,-9.91047,-4.44958,-19.2544,-14.502,0.145095,0.972708,-26.701,-19.5024,-4.66133,-27.3852,-26.2769,0.351903,1.38687,1.52071989,1
-20.192,-18.7219,-6.94553,-28.4867,-23.4976,0.0932873,0.823559,-24.1138,-23.1443,-5.79561,-31.6341,-23.6662,0.220008,1.09554,0.670225143,0
-19.2761,-16.81,-9.04974,-27.1813,-26.2971,0.134289,0.923863,-25.543,-21.149,-6.10671,-31.9266,-29.414,0.336487,1.34698,0.334807426,0
-24.6314,-18.5724,-5.73562,-27.5696,-19.3673,0.139401,0.953719,-25.7141,-23.8685,-6.56242,-27.9569,-22.2994,0.288332,1.2522,0.995774686,1
-23.1283,-21.9027,-9.2756,-28.4635,-26.8935,0.0913715,0.814138,-25.4162,-25.2079,-7.6267,-28.634,-27.1667,0.292197,1.2569,0.420469433,0
-22.2281,-10.7538,-7.38978,-26.9209,-19.704,0.121636,0.910211,-21.1435,-19.1977,-9.29537,-29.6981,-25.6787,0.202617,1.05335,0.765484095,0
-22.8776,-22.5347,-7.78427,-24.5256,-22.4156,0.120039,0.863455,-23.6727,-22.3836,-6.62531,-28.8065,-22.0082,0.171922,0.994101,0.412206501,0
-16.7579,-7.51687,-6.9648,-13.0758,-2.60604,0.123502,0.846509,-21.5344,-18.6956,-5.86079,-25.7766,-20.8146,0.166948,0.962272,0.885887086,0
-19.3626,-16.3721,-5.78089,-24.3154,-20.4331,0.236034,1.20866,-25.6613,-19.0879,-5.09599,-29.1228,-20.8672,0.404426,1.48843,0.252836227,0
-18.0895,-16.7956,-7.8218,-22.2665,-17.779,0.156047,1.01755,-22.9402,-20.8319,-7.90043,-28.1087,-23.12,0.20699,1.08178,0.536255777,0
-19.3488,-13.3634,-6.20846,-23.6884,-13.3625,0.0344936,0.573149,-22.7411,-18.3954,-8.17118,-25.4868,-23.7543,0.0954134,0.759116,0.616091728,0
-19.0839,-15.7563,-5.63509,-17.8628,-17.7611,0.0610461,0.716256,-23.7715,-20.5715,-5.34583,-27.9249,-20.083,0.231407,1.13295,0.809108734,0
-24.7576,-17.5404,-8.02615,-26.6783,-22.8862,0.132365,0.914781,-26.6946,-20.607,-5.82593,-24.496,-23.1228,0.187371,1.01761,0.285184026,0
-24.1871,-23.6286,-5.51842,-23.4614,-19.6544,0.244629,1.20201,-25.851,-24.9853,-7.29335,-24.42,-24.1158,0.222304,1.11019,2.32935905,1
-17.951,-9.02062,-6.11204,-24.4329,-1.58159,0.0264898,0.479547,-20.7089,-15.245,-6.95195,-26.0444,-14.2461,0.207024,1.07171,0.459745109,0
-20.8585,-20.4515,-5.13566,-21.3225,-17.5885,0.120898,0.863288,-21.7297,-21.2386,-4.69947,-24.1876,-21.2647,0.123712,0.883854,0.385013402,0
-25.742,-22.0176,-5.06461,-26.5382,-24.9822,0.183393,1.0482,-25.3102,-24.1213,-5.601,-26.2722,-26.0692,0.281431,1.24683,0.402633816,0
-20.8397,-14.345,-5.60694,-20.3275,-20.0295,0.206581,1.09592,-21.8372,-21.2163,-5.29272,-24.0971,-23.1688,0.266579,1.20187,0.592870235,0
-18.451,-17.4129,-8.15727,-21.2822,-16.0774,0.199064,1.06039,-23.3701,-19.7683,-7.89389,-25.0579,-19.3123,0.253905,1.1699,0.348365188,0
-23.3781,-20.167,-4.9667,-25.8896,-21.2019,0.0751825,0.680814,-23.9214,-20.2864,-7.02271,-27.8517,-25.943,0.230886,1.13187,0.620090127,0
-21.4255,-14.2105,-6.34846,-24.2669,-18.8035,0.0467223,0.505988,-21.7149,-18.5569,-6.04439,-23.8312,-18.5145,0.131945,0.93046,2.16804862,1
-21.1052,-18.774,-5.42969,-20.1795,-15.0565,0.0785398,0.0974326,-25.5111,-24.4394,-4.51085,-27.1377,-21.345,0.0998791,0.830259,1.17171478,1
-20.071,-17.2254,-5.56536,-24.8697,-24.6122,0.278106,1.26413,-20.9407,-20.8605,-4.87587,-27.9494,-23.7851,0.212567,1.09597,0.728297591,0
-24.8931,-18.1205,-6.10609,-23.6417,-20.0624,0.205202,1.06609,-23.7206,-23.0653,-6.89126,-27.6456,-24.8125,0.329072,1.34484,0.401893497,0
-20.989,-20.9104,-7.94122,-20.5043,-20.4234,0.217446,1.14913,-21.0237,-20.6832,-6.49818,-24.5295,-24.154,0.376109,1.43091,0.34153983,0
-23.0065,-19.1222,-5.39229,-27.6701,-26.7497,0.120919,0.851998,-22.4989,-21.3953,-4.89488,-27.8608,-23.7115,0.371825,1.41153,0.681405246,0
-18.8994,-17.8945,-6.53001,-24.3647,-22.4191,0.110712,0.887359,-21.978,-19.0462,-6.66998,-29.44,-25.8032,0.328675,1.33471,0.476643473,0
-18.4623,-17.203,-5.30147,-21.0799,-17.845,0.302835,1.30446,-20.6055,-20.3962,-6.05108,-26.8001,-23.9232,0.317135,1.32142,0.43577674,0
-22.5982,-21.6668,-7.45542,-24.0403,-20.163,0.185807,1.06663,-24.605,-23.5427,-8.21337,-24.9809,-19.904,0.243291,1.1528,0.452524483,0
-20.4936,-16.2969,-5.66274,-26.0796,-24.6358,0.278078,1.27303,-23.1999,-21.133,-6.29226,-28.1811,-26.9941,0.245189,1.15503,0.549651682,0
-22.108,-17.7829,-8.46181,-19.6905,-17.9632,0.112051,0.870175,-24.3955,-20.7976,-8.99556,-23.4675,-22.5806,0.200946,1.05052,0.36640507,0
-17.7452,-14.0684,-6.21054,-16.0349,-14.1938,0.359754,1.44392,-20.5656,-20.0506,-6.42698,-23.6591,-21.6265,0.347538,1.371,0.524701059,0
-17.258,-13.4195,-5.57841,-23.1003,-21.5698,0.129417,0.95592,-22.1579,-21.3721,-5.33784,-28.2463,-24.5665,0.242975,1.14868,1.06889951,1
-24.1587,-22.5639,-7.63749,-25.0638,-23.4903,0.102079,0.78244,-24.9602,-24.0119,-6.46464,-29.75,-20.7382,0.0821742,0.600847,0.635494113,0
-22.4896,-20.5371,-5.05292,-21.9374,-16.5144,0.21646,1.15033,-22.5463,-20.523,-5.54399,-20.5106,-19.5343,0.337226,1.35293,0.351779759,0
-21.5001,-8.46516,-5.70815,-19.7572,-15.177,0.0751632,0.726123,-23.7086,-23.399,-5.42861,-28.3854,-24.121,0.184635,1.00374,1.12673426,1
-23.9641,-19.9859,-6.09929,-25.5471,-16.6444,0.0166178,0.357924,-24.5229,-19.3277,-9.79386,-25.0044,-11.3941,0.0183714,0.321108,0.216337666,0
-18.1809,-15.9643,-5.301,-16.9118,-13.7749,0.177267,1.05051,-21.6844,-19.816,-6.30713,-25.1699,-19.6422,0.247184,1.18143,0.955131829,0
-21.1538,-17.5746,-3.85029,-23.1669,-19.4685,0.168498,1.00116,-24.8175,-23.1287,-4.62399,-27.4124,-26.6448,0.233441,1.1445,0.779194951,0
-23.7829,-21.3362,-5.38906,-28.1015,-24.3525,0.376698,1.44037,-23.7594,-23.7216,-5.33952,-26.4717,-24.9484,0.473481,1.61051,1.32144964,1
-22.9289,-13.1671,-6.41057,-26.3141,-23.7209,0.0228178,0.432189,-20.7366,-20.4631,-5.44984,-26.9399,-22.9115,0.126622,0.901083,4.54557943,1
-23.9106,-21.9961,-4.71592,-23.7107,-21.8056,0.22041,1.10643,-24.3939,-22.4435,-5.44239,-27.1095,-25.1505,0.3096,1.29315,0.541640103,0
-19.1314,-16.4311,-9.16365,-30.8392,-23.5694,0.0937806,0.77135,-20.9508,-19.7421,-6.4782,-26.9586,-24.4438,0.280501,1.24088,0.930060863,0
-20.9232,-16.7569,-4.47354,-16.888,-13.2847,0.038147,0.107212,-21.4215,-19.1529,-6.26568,-27.697,-18.2142,0.0182949,0.447931,0.605154574,0
-19.7393,-6.05116,-5.78242,-20.4131,-13.3122,0.0191239,0.453714,-19.9354,-15.5556,-7.74744,-28.6199,-10.7996,0.138337,0.902143,2.88650084,1
-19.0075,-18.7851,-7.70815,-21.536,-19.6182,0.0845986,0.352333,-23.848,-23.2591,-6.11854,-24.7499,-24.6271,0.291208,1.25189,0.347296208,0
-14.9867,-11.6642,-6.74514,-26.6808,-23.7652,0.117663,0.855418,-21.7125,-18.4657,-6.60421,-30.6025,-26.2058,0.222859,1.10716,0.442419499,0
-21.7089,-18.4528,-5.60316,-24.9845,-16.4307,0.273837,1.28315,-26.3748,-22.0958,-5.19356,-25.7667,-25.6092,0.283516,1.24322,2.30860305,1
-22.0655,-21.7752,-4.66238,-25.7452,-23.5362,0.0671957,0.730841,-26.7047,-23.2249,-5.26237,-28.8992,-27.9763,0.279261,1.23339,0.300846666,0
-23.1035,-19.4134,-8.52185,-27.4239,-17.712,0.0495487,0.677824,-22.1007,-20.4192,-6.04925,-26.1921,-23.7811,0.190027,1.04307,0.510111988,0
-23.8051,-20.8191,-7.12762,-28.5418,-21.9066,0.162469,0.972227,-24.1798,-22.6423,-7.39563,-30.1589,-26.3755,0.0944738,0.796115,0.957214296,0
-21.0242,-19.296,-5.46046,-26.925,-23.7536,0.230238,1.16165,-22.7656,-20.7548,-5.80203,-29.2998,-27.5898,0.102973,0.856727,0.544134557,0
-21.7498,-7.64387,-6.97619,-23.1432,-11.5257,0.168702,1.01556,-20.6091,-20.1923,-6.4341,-23.0778,-22.8503,0.192096,1.02988,0.599844515,0
-22.5977,-22.1832,-9.24923,-31.5257,-22.6494,0.127419,0.87391,-25.2508,-23.0972,-8.49709,-30.7791,-23.4435,0.182047,0.995415,1.03280318,1
-23.8749,-17.852,-11.0564,-26.0356,-20.7626,0.0587068,0.683928,-23.8201,-21.4928,-6.61525,-25.2678,-24.5617,0.1723,0.982221,0.789005518,0
-24.7578,-23.6592,-5.2754,-27.4128,-26.8996,0.124473,0.897064,-26.9055,-26.7646,-5.00144,-29.8241,-29.5992,0.363931,1.40629,0.995989323,1
-20.651,-20.3977,-5.95546,-24.7714,-19.0497,0.0432058,0.526059,-22.5499,-19.853,-6.12367,-24.9558,-24.9347,0.170143,0.96493,0.57551527,0
-19.2765,-18.8694,-7.32944,-27.1474,-23.3547,0.139685,0.948133,-24.67,-22.6068,-4.6441,-31.4858,-22.7325,0.272677,1.21956,0.321846038,0
-21.576,-18.254,-3.88593,-23.5415,-20.2533,0.141743,0.925426,-24.2629,-23.8207,-4.39729,-27.3095,-23.8176,0.226503,1.1189,0.841179729,0
-18.2725,-17.7283,-5.22079,-22.7497,-15.0978,0.195508,1.09388,-22.4228,-22.0363,-5.72992,-27.8593,-24.2623,0.33045,1.3408,1.10950983,1
-21.6992,-20.4293,-6.66577,-21.0709,-19.3165,0.132084,0.924306,-24.1771,-19.0719,-7.92889,-26.782,-26.2,0.221723,1.1133,1.54934919,1
-20.0626,-17.7237,-8.38714,-22.1481,-20.7781,0.0450724,0.596303,-23.6932,-22.6845,-5.8414,-26.8084,-23.6481,0.0611272,0.651702,0.462879956,0
-22.4472,-14.1295,-7.13284,-18.7085,-16.5229,0.136257,0.927996,-21.4462,-19.4526,-6.32585,-24.2125,-20.7309,0.277002,1.22015,0.467497259,0
-15.3061,-14.8072,-7.61205,-17.6025,-9.31351,0.0671662,0.549551,-23.2366,-20.1651,-5.58988,-24.0398,-21.5679,0.30863,1.29011,1.84459245,1
-24.0511,-23.9297,-5.9085,-27.5583,-24.8072,0.0397724,0.58766,-26.182,-21.6175,-4.88862,-27.8223,-26.6801,0.13331,0.871304,0.984221041,0
-17.6064,-12.9312,-7.1941,-19.1284,-15.1689,0.172677,1.06181,-19.6109,-17.0417,-6.50015,-25.211,-21.9403,0.304031,1.28544,0.965871871,0
-24.8855,-15.6495,-8.34775,-27.9814,-24.869,0.131462,0.894443,-22.7046,-21.3644,-6.98016,-27.9648,-26.2099,0.21994,1.09662,0.896634758,0
-23.3906,-22.3899,-6.9027,-27.9159,-24.5441,0.0909185,0.798726,-22.7362,-21.0132,-7.77137,-26.5967,-25.272,0.200265,1.04521,0.94320786,0
-21.3282,-15.3437,-9.46854,-22.5116,-19.1082,0.0209147,0.437136,-23.2292,-19.8974,-14.8084,-24.5383,-20.6469,0.10591,0.90667,1.41148913,1
-19.6437,-19.0935,-6.02147,-25.5484,-25.1927,0.217712,1.13614,-20.5723,-19.293,-7.96089,-25.9546,-24.9244,0.252993,1.1823,0.28455466,0
-19.0501,-16.2246,-8.57084,-19.3074,-18.8184,0.0889265,0.791437,-22.5988,-21.2899,-6.00722,-27.1344,-26.8222,0.0891641,0.764235,0.217935845,0
-23.8308,-23.5724,-6.41469,-24.9074,-21.3005,0.0851399,0.790326,-24.3833,-23.9211,-8.02947,-29.2701,-23.2084,0.233117,1.12604,0.956015706,0
-18.0491,-15.125,-14.5467,-26.2683,-23.0783,0.0326576,0.500244,-18.6879,-17.6981,-12.7918,-24.4196,-23.3463,0.063303,0.696446,0.404249221,0
-17.5772,-7.2225,-5.87312,-16.1529,-6.29652,0.0542474,0.333783,-24.2859,-7.32556,-4.9054,-24.1501,-3.72199,0.0445469,0.572591,0.542986512,0
-12.3263,-9.37681,-5.63443,-19.1432,-18.3661,0.162982,0.993848,-17.0734,-14.7933,-6.97304,-21.5227,-21.0876,0.280439,1.23702,0.695929289,0
-19.0653,-17.5578,-5.40326,-25.1893,-15.6461,0.176279,1.06731,-24.0588,-20.9023,-6.65878,-26.3035,-21.8477,0.284036,1.24036,1.36300993,1
-26.2872,-19.0507,-5.89031,-27.7488,-19.7842,0.113907,0.829737,-25.5813,-23.2636,-6.36718,-26.862,-23.3497,0.275306,1.23017,0.748035073,0
-21.005,-13.6317,-6.94468,-16.6515,-15.6419,0.2287,1.13472,-25.5817,-20.7368,-7.3261,-27.2346,-25.8916,0.163154,0.947525,0.628811896,0
-20.9356,-17.9245,-8.61733,-25.3511,-15.0598,0.0934644,0.786421,-22.8917,-19.2773,-8.12712,-23.9705,-21.7276,0.259552,1.19746,1.11856198,1
-21.5156,-20.9524,-5.20043,-26.7884,-21.6452,0.234123,1.1758,-24.9283,-23.3258,-5.87651,-29.376,-26.9624,0.34627,1.37298,0.570512176,0
-21.9533,-18.2558,-6.71036,-21.2491,-19.6435,0.03832,0.471841,-21.2194,-19.6977,-6.07994,-27.7151,-19.7452,0.132005,0.934897,1.11503124,1
-22.618,-20.9087,-5.52807,-25.9892,-21.9238,0.315815,1.36709,-23.9493,-21.1773,-5.83571,-24.1748,-24.0328,0.312703,1.3155,0.737943828,0
-16.084,-9.43562,-6.89463,-23.9923,-12.7289,0.0682869,0.371113,-20.4945,-19.4985,-7.12376,-28.4219,-27.2157,0.15671,0.937029,0.65064013,0
-18.7822,-16.5321,-6.69273,-24.2251,-22.1409,0.102905,0.816521,-19.6848,-17.7814,-6.50714,-25.1973,-23.7776,0.22698,1.1147,1.27512836,1
-16.4379,-15.7051,-5.65024,-17.7369,-16.11,0.325522,1.37615,-22.0413,-20.758,-6.00467,-22.4492,-21.4232,0.372296,1.42039,0.223975599,0
-20.7471,-16.8994,-7.27505,-21.6854,-20.8151,0.0893728,0.80812,-21.0132,-16.7873,-7.15544,-24.5277,-23.5974,0.21517,1.08099,0.32602641,0
-19.6837,-15.4324,-6.46202,-21.5194,-19.277,0.0851199,0.771602,-22.7548,-20.5363,-7.34476,-30.7319,-18.941,0.0856264,0.765774,0.407362968,0
-23.208,-17.1688,-5.56217,-25.2838,-21.7173,0.0375882,0.586033,-23.2818,-20.7681,-5.60929,-23.5825,-20.8422,0.107545,0.867675,1.98177874,1
-21.3291,-20.6415,-6.12769,-21.5133,-19.4888,0.0603219,0.669277,-21.8851,-20.6952,-7.73049,-27.1241,-24.1176,0.187706,1.02361,0.626955569,0
-23.8372,-11.7056,-5.89079,-23.8168,-17.305,0.0334544,0.504662,-20.8729,-16.4269,-7.06665,-25.1866,-9.23029,0.1725,0.970996,2.74523258,1
-19.15,-18.1553,-5.55451,-17.0221,-14.6681,0.0513518,0.586693,-20.8524,-20.1044,-5.2199,-18.871,-18.838,0.347436,1.37733,1.38828754,1
-24.6883,-22.0037,-5.03457,-24.7933,-20.2129,0.171271,0.981569,-25.5695,-20.9174,-5.28279,-29.325,-24.7,0.375501,1.42382,0.98337549,0
-19.8985,-11.6197,-5.9589,-25.4841,-19.687,0.148175,0.950946,-21.6125,-19.1928,-5.32945,-27.7835,-26.5666,0.16536,0.953102,2.88940358,1
-19.2063,-17.4922,-8.26288,-24.5925,-21.7379,0.0294241,0.427766,-20.9897,-19.3105,-5.44543,-28.4112,-24.4307,0.198369,1.05048,0.355623931,0
-20.1245,-18.2168,-7.11409,-22.4966,-21.1133,0.129961,0.934538,-22.9953,-21.7645,-6.35311,-24.3884,-22.8299,0.208942,1.07158,0.644687712,0
-19.3952,-18.5756,-4.77945,-27.1955,-15.713,0.232646,1.18403,-27.0714,-20.3746,-5.69313,-32.0683,-20.1127,0.339196,1.36208,0.448283046,0
-22.286,-21.7018,-5.33134,-26.8192,-23.196,0.117683,0.844676,-23.3241,-23.001,-5.0639,-29.5181,-22.8643,0.241404,1.15213,0.229250103,0
-21.9759,-21.0021,-4.32564,-26.4045,-25.094,0.123689,0.912855,-24.2722,-20.012,-5.42571,-29.2297,-26.4607,0.328086,1.34595,0.513192654,0
-23.3094,-18.698,-6.53623,-22.5988,-13.6591,0.0327274,0.27004,-23.8392,-23.0893,-7.15279,-25.7696,-24.6991,0.290066,1.25425,0.538664222,0
-23.8293,-11.2718,-9.43092,-26.9234,-15.1391,0.0330736,0.561198,-24.7302,-18.668,-6.33268,-26.908,-22.378,0.270323,1.22582,0.507729769,0
-19.1577,-18.8719,-4.44532,-22.9963,-21.3448,0.015099,0.417233,-23.7613,-23.684,-6.17515,-24.5908,-24.4887,0.143808,0.891283,5.1262579,1
-22.3545,-20.4789,-20.2533,-25.7952,-18.1857,0.153553,1.00845,-23.5764,-23.2607,-22.8799,-24.9785,-19.5983,0.272491,1.345,0.446066171,0
-20.7031,-8.12805,-6.58842,-20.0459,-11.9216,0.0161774,0.382399,-23.9205,-21.6152,-5.93002,-28.7471,-25.6702,0.0319887,0.508347,0.306453884,0
-16.3844,-13.7721,-7.87491,-23.1665,-22.4852,0.0359033,0.567603,-22.6283,-20.9824,-6.41373,-30.0506,-26.1144,0.279417,1.23361,1.21790421,1
-14.0565,-11.5677,-10.3037,-20.4113,-14.9535,0.0222054,0.469892,-25.1259,-19.9179,-7.65645,-29.7058,-24.5957,0.214505,1.0934,0.395028293,0
-21.1044,-21.0658,-6.67641,-25.9288,-20.8085,0.178462,1.02162,-22.7024,-22.0882,-6.15662,-24.6243,-20.1472,0.254304,1.18527,1.30801082,1
-17.7482,-17.5741,-8.08002,-22.1099,-19.8021,0.276233,1.258,-23.063,-17.2793,-6.98791,-24.1121,-22.5087,0.271276,1.21945,2.63595176,1
-19.5539,-13.9037,-4.80356,-23.3249,-18.686,0.195884,1.1034,-23.9738,-19.3425,-5.10627,-26.49,-22.401,0.357635,1.39745,0.666994095,0
-18.8768,-15.4538,-5.10331,-25.4304,-20.556,0.208664,1.17097,-24.3422,-22.7617,-5.16561,-29.4847,-28.1867,0.383086,1.45153,0.437604398,0
-20.2763,-18.6722,-9.22312,-23.9896,-23.3547,0.145215,0.930455,-21.0421,-20.3661,-7.51607,-29.5042,-29.407,0.231735,1.13075,0.414985061,0
-22.6196,-18.956,-4.58286,-22.7981,-13.4524,0.0404928,0.409459,-23.3285,-19.303,-6.4294,-22.8328,-21.626,0.196093,1.05004,0.476020634,0
-20.2999,-12.3195,-6.59242,-26.4238,-22.2364,0.253655,1.18203,-22.9428,-20.5151,-5.77941,-27.3537,-25.572,0.264075,1.19082,0.781333327,0
-18.1899,-8.21284,-6.30621,-20.2891,-11.164,0.0521057,0.639374,-25.6218,-19.751,-5.06492,-31.2659,-18.5119,0.219104,1.098,0.357395023,0
-22.7107,-21.5942,-6.43871,-23.3159,-19.6595,0.0285755,0.474627,-22.8508,-22.576,-6.1997,-29.0877,-20.4616,0.0879879,0.78032,1.53170609,1
-20.3363,-5.66811,-4.10928,-16.879,4.51113,0.0372657,0.57276,-22.7111,-6.82009,-5.69167,-16.4515,-7.47578,0.0158986,0.4364,0.844166577,0
-16.3988,-13.4023,-10.0261,-26.6214,-22.8727,0.162998,0.992396,-19.0323,-15.8032,-8.98769,-28.0925,-25.5299,0.187999,1.01202,0.485254854,0
-23.7411,-8.67259,-5.49108,-18.6229,-13.5275,0.0548887,0.64458,-25.9228,-20.0539,-8.51765,-23.4713,-21.9586,0.113902,0.89439,1.41522098,1
-19.1268,-14.838,-6.76309,-22.7932,-20.0705,0.149883,0.944927,-17.6908,-17.5138,-5.95596,-26.148,-24.545,0.384225,1.44622,1.12070704,1
-20.4548,-12.5097,-8.62828,-28.1945,-12.1067,0.0660412,0.637009,-21.1174,-20.885,-4.74081,-27.3263,-23.1199,0.387198,1.44532,0.438749552,0
-14.5316,-12.5366,-5.61262,-18.2722,-15.556,0.124912,0.892645,-20.6111,-19.5291,-4.56707,-23.693,-21.841,0.30214,1.29067,0.258954763,0
-23.9372,-21.9192,-8.4215,-27.6739,-26.1088,0.0510155,0.582822,-23.7117,-22.4476,-6.90226,-23.999,-23.9833,0.109048,0.859662,0.511760354,0
-19.8391,-10.1547,-7.24364,-26.3117,-13.9187,0.0643948,0.661707,-19.9877,-15.5766,-14.4738,-27.325,-13.8807,0.193679,1.14783,0.389900059,0
-21.7983,-18.7062,-4.48303,-26.3104,-22.5827,0.238253,1.17752,-26.9647,-22.1152,-6.39262,-28.5899,-25.233,0.336052,1.35949,0.632227004,0
-19.0397,-15.6933,-6.72202,-21.8793,-14.7963,0.0693209,0.714613,-22.2264,-20.6121,-6.06012,-28.1259,-22.9634,0.216027,1.08431,0.556444287,0
-20.8181,-16.5422,-8.22421,-24.2456,-13.9123,0.0376184,0.138399,-20.9355,-18.4905,-7.43811,-30.7238,-21.0612,0.0650962,0.413513,1.52902949,1
-21.4655,-10.4572,-6.63445,-28.2539,-10.2716,0.0959271,0.806491,-22.0283,-20.431,-5.27496,-28.7301,-25.8418,0.158269,0.935192,0.597894847,0
-19.5731,-15.5199,-9.5131,-22.5873,-8.74435,0.0258248,0.183955,-25.2832,-18.3643,-7.65292,-24.9865,-23.6335,0.093682,0.708872,0.490899056,0
-16.1399,-13.4448,-7.36672,-21.0406,-20.153,0.0119299,0.334634,-14.963,-12.9516,-8.97798,-21.1111,-15.4759,0.0898396,0.790524,0.326071918,0
-20.4865,-18.6076,-6.16967,-22.189,-20.0663,0.134248,0.965206,-26.7275,-24.3889,-7.26207,-28.774,-27.2278,0.317799,1.3217,0.448266178,0
-22.7338,-20.1078,-6.06636,-28.3396,-24.7426,0.115584,0.456682,-26.4855,-25.1928,-7.46412,-25.829,-25.5401,0.234873,1.13782,0.465501517,0
-23.5142,-16.8165,-5.2065,-25.0859,-17.7166,0.20359,1.13206,-20.783,-19.8895,-5.89326,-24.6333,-23.9792,0.208817,1.06837,2.0059011,1
-17.3097,-12.2656,-6.85753,-26.477,-14.5919,0.297576,1.28276,-20.9757,-19.6117,-6.45377,-26.2949,-19.6065,0.344784,1.37756,0.800067186,0
-16.7033,-16.3326,-6.20005,-25.3963,-17.4809,0.206599,1.11721,-24.7116,-23.3908,-5.31805,-26.4776,-22.5771,0.230602,1.11909,0.542767465,0
-23.9486,-9.47051,-5.02954,-25.0408,-7.77366,0.110488,0.83812,-23.0889,-19.0661,-4.98916,-27.0476,-7.63384,0.253235,1.18352,0.903833866,0
-19.5248,-15.0669,-5.38796,-23.7803,-22.1684,0.110307,0.763561,-22.6077,-22.1542,-6.04341,-29.2978,-22.7476,0.236555,1.14504,1.43873334,1
-21.9858,-15.372,-13.0653,-22.8803,-14.9236,0.0596503,0.106512,-22.406,-21.078,-6.62838,-25.5091,-22.1682,0.120008,0.887319,0.27207014,0
-16.084,-12.0086,-5.01021,-20.6314,-20.0446,0.0405935,0.335922,-25.8684,-19.4984,-7.98048,-28.3942,-21.7241,0.12891,0.910798,0.384788662,0
-22.2254,-12.6023,-7.63752,-22.7228,-21.6651,0.0934405,0.820876,-22.0435,-19.0981,-6.46464,-25.3566,-20.427,0.285813,1.249,0.45470944,0
-20.2803,-19.9609,-6.52421,-27.3224,-20.4312,0.0431412,0.587841,-23.0914,-22.0091,-6.34708,-28.3436,-27.4174,0.275413,1.22952,0.350647628,0
-16.6589,-13.6674,-6.70422,-28.0227,-13.0584,0.0939941,-0.00725746,-18.2616,-13.1702,-6.5283,-24.3366,-20.8469,0.111569,0.0526807,0.681810737,0
-17.5086,-6.82874,-6.13299,-21.7024,-4.85009,0.101554,0.791779,-20.4258,-7.69712,-7.54071,-23.0492,-2.29767,0.202031,0.989506,1.26912808,1
-17.7829,-17.6873,-5.20668,-26.7141,-22.0389,0.207326,1.12894,-21.2606,-20.7976,-5.9576,-28.2827,-27.8207,0.246313,1.16501,0.318175316,0
-20.1196,-18.774,-7.2225,-27.3537,-18.3282,0.00404336,0.0782883,-24.0155,-20.4235,-7.32556,-27.7761,-23.8371,0.0686853,0.618495,0.789087296,0
-19.3645,-18.0766,-7.66383,-26.2147,-23.9271,0.158045,0.982375,-24.1338,-19.7056,-6.58812,-27.5982,-27.5823,0.290539,1.24976,0.343576878,0
-17.7976,-16.4814,-8.62122,-25.31,-13.7638,0.0652449,0.707988,-21.243,-18.6865,-6.78732,-28.7397,-21.0152,0.217744,1.08773,0.869894743,0
